"","SAMPLE_ID","SeqLength_R1","percentGC_R1","phred20.21_R1","phred48.49_R1","phred76.77_R1","phred100.101_R1","phredGT30_R1","phredGT35_R1","Adapter50.51_R1","Adapter70.71_R1","Adapter88.89_R1","SeqLength_R2","percentGC_R2","phred20.21_R2","phred48.49_R2","phred76.77_R2","phred100.101_R2","phredGT30_R2","phredGT35_R2","Adapter50.51_R2","Adapter70.71_R2","Adapter88.89_R2","ERCCsumLogErr","bamFile","trimmed","numReads","numMapped","numUnmapped","overallMapRate","concordMapRate","totalMapped","mitoMapped","mitoRate","totalAssignedGene","gene_Assigned","gene_Unassigned_Ambiguity","gene_Unassigned_MultiMapping","gene_Unassigned_NoFeatures","gene_Unassigned_Unmapped","gene_Unassigned_MappingQuality","gene_Unassigned_FragmentLength","gene_Unassigned_Chimera","gene_Unassigned_Secondary","gene_Unassigned_Nonjunction","gene_Unassigned_Duplicate","rRNA_rate","basic_statistics","per_base_sequence_quality","per_tile_sequence_quality","per_sequence_quality_scores","per_base_sequence_content","per_sequence_gc_content","per_base_n_content","sequence_length_distribution","sequence_duplication_levels","overrepresented_sequences","adapter_content","kmer_content","Adapter90_R1","Adapter90_R2","gene_Unassigned_Read_Type","gene_Unassigned_Singleton","gene_Unassigned_NonSplit","gene_Unassigned_Overlapping_Length"
"R19140","R19140","101","48","41.0","41.0","41.0","41.0",0.964831082430335,0.856009673207237,0.084427916786455,0.518988078379533,2.76078659098177,"101","49","37.0","37.0","32.0","29.5",0.572347973729997,0.341483304121745,0.0840430189284383,0.466098920731163,2.36231250901271,-17.9434863744181,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19140_accepted_hits.sorted.bam",FALSE,104962912,78289369,26673543,0.7459,0.6076,81537422,2450342,0.0291749879184782,0.488136803420452,23996034,2355531,6445242,16361613,0,0,0,0,0,0,0,8.18051849734835e-05,"PASS","PASS","WARN/FAIL","PASS","FAIL/WARN","FAIL/WARN","PASS","PASS","FAIL/WARN","WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19141","R19141","101","47","41.0","41.0","41.0","41.0",0.963858634898906,0.841807752653561,0.0753115328820384,0.495310914679908,2.55828216916714,"101","48","41.0","41.0","39.0","37.0",0.868857419544538,0.700398308297624,0.0799480488632282,0.488634497850363,2.44652385384993,-20.9802289683253,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19141_accepted_hits.sorted.bam",FALSE,72209392,59598575,12610817,0.8254,0.7658,61256695,1676335,0.0266368074125781,0.50483478534943,16939708,1451501,3871723,11292022,0,0,0,0,0,0,0,5.30705724089223e-05,"PASS","PASS","WARN/FAIL","PASS","FAIL/WARN","FAIL/WARN","PASS","PASS","WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19142","R19142","101","47","41.0","41.0","41.0","41.0",0.972981431609843,0.878196762394922,0.179802041174825,1.41949695072169,7.01185495741707,"101","47","41.0","41.0","41.0","39.0",0.909801518746513,0.79771803254591,0.181918636509668,1.4026963829365,6.88487548474354,-8.74095878783465,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19142_accepted_hits.sorted.bam",FALSE,135406138,108516171,26889967,0.8014,0.7318,113762309,1691006,0.0146466647579587,0.414779258407389,25102617,2629273,7420613,25367922,0,0,0,0,0,0,0,0.000168588000207309,"PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","PASS","WARN","FAIL","WARN","FAIL",NA,NA,NA,NA,NA,NA
"R19143","R19143","101","48","41.0","41.0","41.0","41.0",0.973783231486926,0.884399318649748,0.182646939446938,1.64869579695614,8.07872637132846,"101","48","41.0","41.0","41.0","39.0",0.919612028856765,0.819390235202212,0.189375139614304,1.63655092778907,7.95062796006661,-13.0997599582768,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19143_accepted_hits.sorted.bam",FALSE,132516866,103951076,28565790,0.7844,0.7097,109492054,2078899,0.0186329769899877,0.410345580733934,24102628,2701914,8150039,23782808,0,0,0,0,0,0,0,0.000258436548910766,"PASS","PASS","PASS","PASS","FAIL/WARN","FAIL/WARN","PASS","PASS","WARN","FAIL","WARN","FAIL",NA,NA,NA,NA,NA,NA
"R19144","R19144","101","49","41.0","41.0","41.0","41.0",0.973348184925045,0.885991765750437,0.173937673177317,0.96211208585649,4.55738167097324,"101","49","41.0","41.0","41.0","39.0",0.914459977323806,0.814112453451896,0.182711646897713,0.961983211893445,4.48821032868109,-9.32196796505277,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19144_accepted_hits.sorted.bam",FALSE,85354712,66989917,18364795,0.7848,0.7154,69772269,1736134,0.024278741059285,0.387350822058288,14636535,1631126,5229950,16288639,0,0,0,0,0,0,0,0.000195606405477799,"PASS","PASS","PASS","PASS","FAIL/WARN","FAIL","PASS","PASS","WARN","WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19145","R19145","101","46","41.0","41.0","41.0","41.0",0.969270317110566,0.871142413185991,0.0547731397403106,0.195998947406114,0.836353002675854,"101","47","37.0","37.0","34.5","29.5",0.635486503541384,0.398516042955662,0.0543406998946237,0.181016892446231,0.738370076415871,-17.1189410160338,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19145_accepted_hits.sorted.bam",FALSE,90648446,73859651,16788795,0.8148,0.7051,75053456,2012246,0.0261107853140688,0.412322556995292,17995731,1647463,3837475,20164120,0,0,0,0,0,0,0,3.97316452440859e-05,"PASS","PASS","WARN","PASS","FAIL/WARN","WARN","PASS","PASS","WARN/PASS","WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19146","R19146","101","48","41.0","41.0","41.0","41.0",0.961283753105467,0.845904775841826,0.166593093275715,0.654013981690159,3.13461120056752,"101","49","41.0","41.0","39.0","37.0",0.845289162809111,0.681997209864423,0.18451334230428,0.673013845526891,3.089388520322,-25.3258571263834,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19146_accepted_hits.sorted.bam",FALSE,103184950,79202388,23982562,0.7676,0.7079,79150893,4292062,0.0514370805779829,0.3863704608244,17519933,1280742,6182299,20361934,0,0,0,0,0,0,0,0.000138527927018899,"PASS","PASS","WARN","PASS","FAIL/WARN","WARN","PASS","PASS","WARN","WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19147","R19147","101","48","41.0","41.0","41.0","41.0",0.976458439920934,0.884171963338326,0.114059983647241,0.637763983425803,3.37314782153532,"101","49","41.0","41.0","39.0","39.0",0.903466950780262,0.777290476071587,0.119087226896706,0.637223300414151,3.32760652844539,-10.3155909568956,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19147_accepted_hits.sorted.bam",FALSE,153324588,126493052,26831536,0.825,0.7625,134794601,3517244,0.0254298104403133,0.525677947552927,38122528,5561203,11865546,16971414,0,0,0,0,0,0,0,0.000173650603653567,"PASS","PASS","PASS/WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19148","R19148","101","50","41.0","41.0","41.0","41.0",0.971566756212473,0.853739721109054,0.28805344781724,1.64724701515128,6.71723306080322,"101","50","41.0","41.0","39.0","37.0",0.860078292878976,0.692170708651461,0.29153288975927,1.61284428098803,6.50864599479566,-9.92730922535439,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19148_accepted_hits.sorted.bam",FALSE,115909392,82699171,33210221,0.7135,0.6316,89166753,2418538,0.0264074937535548,0.390880192314156,19338751,3122361,9680299,17333470,0,0,0,0,0,0,0,0.000311395498085683,"PASS","PASS","PASS/WARN","PASS","WARN","FAIL","PASS","PASS","FAIL/WARN","FAIL","WARN","FAIL",NA,NA,NA,NA,NA,NA
"R19149","R19149","101","48","41.0","41.0","41.0","41.0",0.975289496100966,0.874477648389576,0.20168888152942,1.11234185888874,4.90021525526067,"101","49","37.0","37.0","32.0","29.5",0.626448485137767,0.382285440850265,0.181302501848908,0.950363586629774,4.13947115079185,-10.5893072601618,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19149_accepted_hits.sorted.bam",FALSE,130395884,95961927,34433957,0.7359,0.61,103698966,2289736,0.0216035856350048,0.450249680178816,27262375,3196022,10764548,19326515,0,0,0,0,0,0,0,0.000167666976923324,"PASS","PASS","PASS","PASS","WARN","FAIL","PASS","PASS","FAIL/WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19150","R19150","101","48","41.0","41.0","41.0","41.0",0.972953733757294,0.878455478681322,0.216315083995394,1.06932245208511,4.4984239101808,"101","49","41.0","41.0","41.0","39.0",0.919122469712804,0.812661162055391,0.22412366616292,1.06789635247927,4.44062691538477,-7.83689440694604,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19150_accepted_hits.sorted.bam",FALSE,80078558,60918188,19160370,0.7607,0.698,61645296,2661496,0.0413874789462363,0.368383277356654,12595950,1305914,4330694,15959955,0,0,0,0,0,0,0,0.000228565530984166,"PASS","PASS","PASS","PASS","FAIL/WARN","WARN","PASS","PASS","WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19151","R19151","101","53","41.0","41.0","41.0","41.0",0.969189224845592,0.827079232925262,0.40652558357387,1.50976711906641,5.49882567890985,"101","54","41.0","41.0","41.0","39.0",0.923030142457029,0.785856155827377,0.426967162198622,1.51045623630756,5.41221126134127,-9.52169134064208,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19151_accepted_hits.sorted.bam",FALSE,119428154,60524108,58904046,0.5068,0.4661,59291880,6167196,0.094214528784366,0.381785750816501,14142535,1527521,8713165,12659898,0,0,0,0,0,0,0,0.00058723559814418,"PASS","PASS","PASS","PASS","WARN","FAIL","PASS","PASS","FAIL","FAIL","WARN","FAIL",NA,NA,NA,NA,NA,NA
"R19152","R19152","101","51","41.0","41.0","41.0","41.0",0.972101908756182,0.870723553309485,0.288365961246977,1.41163717537542,6.17338905396934,"101","52","41.0","41.0","39.0","39.0",0.856594943975911,0.710035047794944,0.290466283738229,1.36423536538588,5.8810349882308,-9.17428510687717,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19152_accepted_hits.sorted.bam",FALSE,75750272,48585509,27164763,0.6414,0.5795,50112845,2751545,0.05204912040033,0.381578507945933,11163043,1240252,6010275,10841335,0,0,0,0,0,0,0,0.00035671277088156,"PASS","PASS","PASS","PASS","WARN","FAIL","PASS","PASS","FAIL","FAIL","WARN","FAIL",NA,NA,NA,NA,NA,NA
"R19153","R19153","101","47","41.0","41.0","41.0","41.0",0.957591777316044,0.796848251544213,0.0886733224789696,0.435131280991402,1.867527198422,"101","48","41.0","41.0","39.0","39.0",0.903584908681823,0.740621205928205,0.0963401875143905,0.445829966656289,1.87208979123203,-34.8009625630872,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19153_accepted_hits.sorted.bam",FALSE,53829042,43594095,10234947,0.8099,0.7655,45924406,1149977,0.0244289340977661,0.50183405857207,12379227,1479112,3698413,7111217,0,0,0,0,0,0,0,5.05685855829286e-05,"PASS","PASS","PASS/WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19154","R19154","101","46","41.0","41.0","41.0","41.0",0.96572403982573,0.851239619381547,0.0732477795918854,0.374834518054816,1.9458461133288,"101","47","37.0","37.0","34.5","29.5",0.623484951879104,0.394140756205565,0.0744172593413625,0.347456582251383,1.75313311810122,-26.4688212032026,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19154_accepted_hits.sorted.bam",FALSE,89184956,71200975,17983981,0.7984,0.6779,75627214,1862932,0.0240408890183276,0.460536189858164,20408495,2119599,6994975,14791570,0,0,0,0,0,0,0,5.77700609476593e-05,"PASS","PASS","PASS/WARN","PASS","FAIL/WARN","FAIL/WARN","PASS","PASS","WARN","WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19155","R19155","101","46","41.0","41.0","41.0","41.0",0.96466937110725,0.846318901795547,0.0616309753988502,0.252543866270449,1.07996082160037,"101","47","41.0","41.0","39.0","37.0",0.854204073352922,0.690703246140785,0.0670855952019085,0.25857700635565,1.07440439180977,-26.0151461419278,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19155_accepted_hits.sorted.bam",FALSE,83488862,71966652,11522210,0.862,0.8083,75005052,1854588,0.0241295431516463,0.473672948252567,19231746,2257515,5091082,14020975,0,0,0,0,0,0,0,3.40062727533943e-05,"PASS","PASS","PASS/WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL/WARN","WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19156","R19156","101","47","41.0","41.0","41.0","41.0",0.977796186436424,0.889119418863428,0.0617621912445795,0.372773005368201,2.2356386798525,"101","47","41.0","41.0","39.0","39.0",0.900637053893393,0.773442063025223,0.0619884156987224,0.362365514372197,2.1581159906184,-11.8343554108072,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19156_accepted_hits.sorted.bam",FALSE,171511078,147228778,24282300,0.8584,0.8032,154235036,4034288,0.025490018520582,0.563141638559866,46554801,5535483,10953753,19625753,0,0,0,0,0,0,0,0.000100956290200875,"PASS","PASS","FAIL/WARN","PASS","FAIL/WARN","FAIL/WARN","PASS","PASS","FAIL","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19157","R19157","101","49","41.0","41.0","41.0","41.0",0.974526694474151,0.872322959139204,0.136197365711252,0.814314438696861,4.3298482366336,"101","50","41.0","41.0","39.0","37.0",0.837795364280467,0.669282259738943,0.135778308944197,0.785754936738388,4.14095937798817,-10.6525029576684,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19157_accepted_hits.sorted.bam",FALSE,102134134,79099502,23034632,0.7745,0.6966,84973155,2024056,0.0232657573356001,0.484833802416843,22749713,3401035,8522060,12249896,0,0,0,0,0,0,0,0.0001672548572371,"PASS","PASS","FAIL/WARN","PASS","WARN","FAIL","PASS","PASS","FAIL/WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19158","R19158","101","48","41.0","41.0","41.0","41.0",0.976961075008919,0.887085531772831,0.0787272984958079,0.485691465463809,2.88738522600459,"101","49","37.0","37.0","32.0","29.5",0.585138005862765,0.336858143149248,0.0611376846784732,0.368351134803322,2.21050283991906,-12.4785697506812,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19158_accepted_hits.sorted.bam",FALSE,130292798,97849886,32442912,0.751,0.6285,105093629,2560223,0.0237819915631073,0.506368559299296,31566699,3409376,11129210,16234089,0,0,0,0,0,0,0,0.000121995651176577,"PASS","PASS","FAIL/WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL/WARN","FAIL/WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19159","R19159","101","46","41.0","41.0","41.0","41.0",0.965031704608535,0.860255981071872,0.0407247514071008,0.202014772287126,1.05433996449581,"101","47","41.0","41.0","39.0","37.0",0.839410434381813,0.68847908901598,0.0459860522739647,0.210151638014638,1.06026308913848,-13.1817785102251,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19159_accepted_hits.sorted.bam",FALSE,126166516,111632958,14533558,0.8848,0.8267,116102692,2387777,0.0201516376815084,0.572332467416514,35794705,3627035,6813385,16306679,0,0,0,0,0,0,0,2.37185918978799e-05,"PASS","PASS","WARN","PASS","FAIL/WARN","FAIL/WARN","PASS","PASS","FAIL/WARN","WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19160","R19160","101","47","41.0","41.0","41.0","41.0",0.969809721380701,0.870092275188614,0.0520946462371615,0.181835790666164,0.579991314411762,"101","48","41.0","41.0","39.0","39.0",0.874456708426082,0.730889375247353,0.0584485854549196,0.191387113755348,0.588675881936971,-21.2541381744769,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19160_accepted_hits.sorted.bam",FALSE,117564864,100541780,17023084,0.8552,0.8089,104408025,2250244,0.0210976984822433,0.543943676123904,30488649,3398209,6224337,15939919,0,0,0,0,0,0,0,1.64979432181465e-05,"PASS","PASS","WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL/WARN","WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19161","R19161","101","47","41.0","41.0","41.0","41.0",0.970025764602061,0.869509391405511,0.0526968937862525,0.265345061829304,1.30514620300133,"101","48","41.0","41.0","39.0","39.0",0.893992447249991,0.760180177469553,0.0576343793315619,0.272749718700564,1.31196418643627,-18.2165477870632,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19161_accepted_hits.sorted.bam",FALSE,95453444,84096080,11357364,0.881,0.8347,88122668,2429679,0.0268317617432931,0.529034847445823,25037783,2804390,6565976,12919136,0,0,0,0,0,0,0,3.60255538599404e-05,"PASS","PASS","WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL/WARN","WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19162","R19162","101","47","41.0","41.0","41.0","41.0",0.963425486909421,0.813598626745623,0.0823230335473158,0.526442026353243,2.72610941598364,"101","47","37.0","37.0","32.0","29.5",0.56339097549299,0.344820827591192,0.0740178675189208,0.427460773248752,2.14693883132132,-4.87673099355985,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19162_accepted_hits.sorted.bam",FALSE,135734794,99036994,36697800,0.7296,0.5921,104774061,1992918,0.018666052169557,0.451440379838248,28116175,3516599,8775609,21872654,0,0,0,0,0,0,0,0.000108940849884453,"PASS","PASS","PASS","PASS","WARN","WARN","PASS","PASS","FAIL/WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19163","R19163","101","48","41.0","41.0","41.0","41.0",0.959500706646063,0.783939132918239,0.147590435097152,0.825033519463573,4.18455766654665,"101","48","41.0","41.0","41.0","39.0",0.91354318828248,0.745827608233448,0.156308928578097,0.806186010829096,3.98895890371027,-10.4133593172823,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19163_accepted_hits.sorted.bam",FALSE,83018930,57946106,25072824,0.698,0.6366,59654056,2015246,0.0326782683546507,0.388227351972991,12782912,1441362,4720396,13981686,0,0,0,0,0,0,0,0.000276932204492998,"PASS","PASS","PASS","PASS","WARN","WARN/FAIL","PASS","PASS","WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19164","R19164","101","48","41.0","41.0","41.0","41.0",0.96053774252428,0.81017396382691,0.106405648098296,0.676716332371142,3.44186578386393,"101","48","41.0","41.0","41.0","39.0",0.87662469264803,0.707651175494563,0.110785438248048,0.661647113376805,3.28596143021323,-9.67761203594379,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19164_accepted_hits.sorted.bam",FALSE,89022530,65668826,23353704,0.7377,0.6846,68781970,1983143,0.0280243034445518,0.450064269186399,16873247,2112538,5609107,12895858,0,0,0,0,0,0,0,0.000170980724693949,"PASS","PASS","PASS","PASS","FAIL/WARN","WARN/FAIL","PASS","PASS","FAIL/WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19165","R19165","101","47","41.0","41.0","41.0","41.0",0.964631140652907,0.8461419825301,0.123542688687856,0.546952139037578,2.68919720649877,"101","47","41.0","41.0","41.0","41.0",0.940253973742166,0.846542897739189,0.13865175983042,0.562527487908457,2.67002336448696,-15.2032857118893,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19165_accepted_hits.sorted.bam",FALSE,47825574,38969570,8856004,0.8148,0.7715,39616769,1160384,0.0284567193791092,0.347604072413398,7394782,715217,2110102,11053476,0,0,0,0,0,0,0,0.000163087972032171,"PASS","PASS","WARN","PASS","FAIL/WARN","WARN","PASS","PASS","WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19166","R19166","101","52","41.0","41.0","41.0","41.0",0.961908048246259,0.822969233132618,0.241084873389016,0.724288109491788,2.83067967358332,"101","53","37.0","37.0","34.5","32.0",0.6463567182968,0.425886503837393,0.226871039689041,0.62493281404257,2.32841362317076,-4.18320483307915,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19166_accepted_hits.sorted.bam",FALSE,81955370,46441609,35513761,0.5667,0.489,45258096,4123537,0.0835034556269129,0.388060949464054,11324272,1348120,5354558,11154734,0,0,0,0,0,0,0,0.000451508052791385,"PASS","PASS","WARN","PASS","WARN","FAIL","PASS","PASS","FAIL/WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19167","R19167","101","49","41.0","41.0","41.0","41.0",0.963421624198307,0.83023721786966,0.178479711992297,0.971748936651343,4.95394919103378,"101","49","41.0","41.0","41.0","39.0",0.904893006336315,0.764449344387429,0.184896695235144,0.945282635761194,4.7474549682944,-12.1589069236998,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19167_accepted_hits.sorted.bam",FALSE,86551574,64354432,22197142,0.7435,0.6794,65806293,2569152,0.0375741905591986,0.357055600999829,13003333,1508806,5117554,16788537,0,0,0,0,0,0,0,0.000343681116218434,"PASS","PASS","WARN","PASS","WARN","WARN","PASS","PASS","WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19168","R19168","101","46","41.0","41.0","41.0","41.0",0.964123635923912,0.85173370754811,0.0611151568585227,0.262704903832554,0.89979104071007,"101","47","41.0","41.0","39.0","37.0",0.789277320760692,0.608697666353652,0.0706454336759956,0.272763360038339,0.897904960130715,-17.320618793848,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19168_accepted_hits.sorted.bam",FALSE,52065644,45518714,6546930,0.8743,0.8058,47929759,578568,0.0119271893256595,0.471469309980845,12248255,2273551,3090448,8366648,0,0,0,0,0,0,0,3.57601960442528e-05,"PASS","PASS","PASS/WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","WARN","WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19169","R19169","101","47","41.0","41.0","41.0","41.0",0.968644093027332,0.86159833174647,0.130118757067197,0.558893825665149,1.92643454907953,"101","47","41.0","41.0","39.0","39.0",0.866021328764802,0.711062415778447,0.142605044426828,0.566347580840632,1.8934189519602,-28.0840013972541,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19169_accepted_hits.sorted.bam",FALSE,84172338,70131644,14040694,0.8332,0.7702,72941060,916805,0.0124130991330443,0.408059003704142,16001050,2049887,4143555,17018097,0,0,0,0,0,0,0,5.11841410407442e-05,"PASS","PASS","WARN/FAIL","PASS","FAIL/WARN","FAIL","PASS","PASS","WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19170","R19170","101","47","41.0","41.0","41.0","41.0",0.968880569247232,0.869045137466901,0.0739906830320643,0.228015615771971,0.847225381782496,"101","47","41.0","41.0","39.0","39.0",0.891268661494982,0.753949174788394,0.0841608551237984,0.240898131650912,0.8488630654695,-10.8494613801085,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19170_accepted_hits.sorted.bam",FALSE,44758338,38489328,6269010,0.8599,0.8132,39731292,590728,0.0146502580971886,0.434548147809422,9198792,1204435,2034335,8731075,0,0,0,0,0,0,0,3.01126495739875e-05,"PASS","PASS","WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","WARN","WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19171","R19171","101","47","41.0","41.0","41.0","41.0",0.969627776410166,0.861135708538108,0.0664519384302737,0.296257590875354,1.12186351467651,"101","48","41.0","41.0","39.0","37.0",0.866842274411361,0.705938506784719,0.0727120177831538,0.302917354489481,1.11188125258527,-11.7906899279231,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19171_accepted_hits.sorted.bam",FALSE,101580182,86161642,15418540,0.8482,0.7955,89672557,2659119,0.0287996396816191,0.471250413274651,23038010,3121738,6525419,16201814,0,0,0,0,0,0,0,2.92559991075618e-05,"PASS","PASS","FAIL/WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL/WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19172","R19172","101","48","41.0","41.0","41.0","41.0",0.970335181164618,0.872596733517782,0.0642711270640622,0.341617263797187,1.42191814263855,"101","49","37.0","32.0","29.5","24.5",0.515334606667688,0.263976878072784,0.0582616622813104,0.283059239110109,1.14619785643685,-18.5313141099256,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19172_accepted_hits.sorted.bam",FALSE,156902492,117355483,39547009,0.748,0.6056,125479830,2482697,0.0194017503264843,0.388851024320738,29772486,4307908,12735988,29748894,0,0,0,0,0,0,0,4.11117835440413e-05,"PASS","PASS/WARN","FAIL/WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL/WARN","WARN","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19173","R19173","101","47","41.0","41.0","41.0","41.0",0.97894942486128,0.886851776167017,0.115240883876206,0.354974099579918,1.62673634080531,"101","48","41.0","41.0","37.0","37.0",0.794620094922862,0.600046085352784,0.113149756082564,0.336431915226524,1.53645737414264,-4.02290286379317,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19173_accepted_hits.sorted.bam",FALSE,101811090,84671794,17139296,0.8317,0.7602,88645001,2405836,0.026422997077995,0.569569177884142,27864649,3443922,6610833,11002922,0,0,0,0,0,0,0,6.61411525406259e-05,"PASS","PASS","WARN","PASS","FAIL/WARN","FAIL/WARN","PASS","PASS","FAIL/WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
"R19174","R19174","101","47","41.0","41.0","41.0","41.0",0.977533063841669,0.895636537305249,0.0627533624031668,0.262613776236389,1.29923987709212,"101","48","41.0","41.0","39.0","39.0",0.891163892481306,0.755272760904098,0.0636518632248886,0.257249133188358,1.26362826934023,-11.1392568873375,"/dcl02/lieber/ajaffe/kleinman_PTSD/preprocessed_data/HISAT2_out/R19174_accepted_hits.sorted.bam",FALSE,91040540,77464029,13576511,0.8509,0.8049,81578558,1910725,0.0228858714716714,0.506154580115495,22084813,2797837,6106156,12643740,0,0,0,0,0,0,0,7.61156546808886e-05,"PASS","PASS","WARN","PASS","FAIL/WARN","FAIL","PASS","PASS","FAIL/WARN","FAIL","PASS","FAIL",NA,NA,NA,NA,NA,NA
